patient_id,patient_idx,param_idx,param_name,class_label,step_idx,branch_side,x_theta,x_exp,delta_theta,objective,plr
n1000,41,1,a,Unidentifiable,1,center,-2.723007014017026,0.06567696564233369,0.0,-24.83468865517333,0.0
n1000,41,1,a,Unidentifiable,2,center,-2.723007014017026,0.06567696564233369,0.0,-24.83468865517333,0.0
n1000,41,1,a,Unidentifiable,3,right,-2.1784056112136208,0.11322190654574775,0.5446014028034054,-24.256546827142177,0.5781418280311534
n1000,41,1,a,Unidentifiable,4,right,-1.6338042084102153,0.19518563314367113,1.0892028056068108,-23.727307078336413,1.107381576836918
n1000,41,1,a,Unidentifiable,5,right,-1.08920280560681,0.33648463047477795,1.6338042084102162,-23.336194061644434,1.4984945935288962
n1000,41,1,a,Unidentifiable,6,right,-0.5446014028034046,0.5800729527178268,2.1784056112136216,-23.009479342408056,1.8252093127652742
n1000,41,1,a,Unidentifiable,7,right,6.661338147750939e-16,1.0000000000000007,2.7230070140170266,-22.952680706660043,1.8820079485132872
n1000,41,2,b,Practically identifiable,1,left,-6.907755278982137,0.0010000000000000002,-2.5370637051317804,-23.20855604918296,1.626132605990371
n1000,41,2,b,Practically identifiable,2,left,-6.1189682033905,0.002200725493096696,-1.7482766295401433,-23.54400780814748,1.2906808470258504
n1000,41,2,b,Practically identifiable,3,left,-5.244829888620428,0.0052747189080124,-0.8741383147700716,-24.228667888109207,0.6060207670641233
n1000,41,2,b,Practically identifiable,4,center,-4.3706915738503564,0.012642494325538786,0.0,-24.83468865517333,0.0
n1000,41,2,b,Practically identifiable,5,center,-4.3706915738503564,0.012642494325538786,0.0,-24.83468865517333,0.0
n1000,41,2,b,Practically identifiable,6,right,-3.4965532590802852,0.030301645558494395,0.8741383147700712,-24.019938743412496,0.8147499117608348
n1000,41,2,b,Practically identifiable,7,right,-2.622414944310214,0.07262726008884267,1.7482766295401424,-24.723591027437788,0.11109762773554266
n1000,41,2,b,Practically identifiable,8,right,-1.7482766295401428,0.17407367853439065,2.6224149443102136,-24.181668281214954,0.6530203739583769
n1000,41,2,b,Practically identifiable,9,right,-0.8741383147700715,0.41722137832856865,3.496553259080285,-23.4338541862501,1.4008344689232288
n1000,41,2,b,Practically identifiable,10,right,-2.220446049250313e-16,0.9999999999999998,4.3706915738503564,-22.950967095760436,1.8837215594128942
n1000,41,2,b,Practically identifiable,11,right,0.8741383147700711,2.396809108886274,5.244829888620427,-22.542226998174076,2.2924616569992544
n1000,41,2,b,Practically identifiable,12,right,1.7482766295401424,5.744693904440215,6.118968203390499,-18.961487313954215,5.873201341219115
n1000,41,3,Cs0,Unidentifiable,1,left,-6.907755278982137,0.0010000000000000002,-0.02008533711378213,-24.834735743990674,-4.7088817343166056e-5
n1000,41,3,Cs0,Unidentifiable,2,center,-6.887669941868355,0.0010202884047794652,0.0,-24.83468865517333,0.0
n1000,41,3,Cs0,Unidentifiable,3,center,-6.887669941868355,0.0010202884047794652,0.0,-24.83468865517333,0.0
n1000,41,3,Cs0,Unidentifiable,4,right,-5.510135953494684,0.004045557338174702,1.3775339883736706,-24.827668045093297,0.007020610080033407
n1000,41,3,Cs0,Unidentifiable,5,right,-4.1326019651210135,0.016041086127992214,2.755067976747341,-24.799620695195173,0.03506795997815715
n1000,41,3,Cs0,Unidentifiable,6,right,-2.7550679767473425,0.06360469588147323,4.132601965121012,-24.684949787284026,0.14973886788930457
n1000,41,3,Cs0,Unidentifiable,7,right,-1.3775339883736715,0.25219971427714427,5.510135953494683,-24.174992933153913,0.6596957220194177
n1000,41,3,Cs0,Unidentifiable,8,right,-4.440892098500626e-16,0.9999999999999996,6.887669941868355,-23.044260297894176,1.7904283572791542
n1000,41,3,Cs0,Unidentifiable,9,right,1.3775339883736706,3.9651115500515246,8.265203930242025,-22.30843786024264,2.5262507949306894
n1000,41,3,Cs0,Unidentifiable,10,right,2.7550679767473416,15.72210960435201,9.642737918615696,-23.335919958095822,1.4987686970775087
n1000,41,3,Cs0,Unidentifiable,11,right,4.132601965121013,62.33991838339219,11.020271906989368,-23.359861692350155,1.474826962823176
n1000,41,4,Cc0,Unidentifiable,1,left,-6.907755278982137,0.0010000000000000002,-7.175023677948148,-23.44416735986475,1.3905212953085808
n1000,41,4,Cc0,Unidentifiable,2,left,-6.895524693323097,0.001012305685129684,-7.162793092289108,-23.444166405425307,1.3905222497480239
n1000,41,4,Cc0,Unidentifiable,3,left,-6.842071013529894,0.0010678894943257986,-7.109339412495905,-23.444165505320086,1.3905231498532444
n1000,41,4,Cc0,Unidentifiable,4,left,-6.788617333736692,0.001126525306380471,-7.055885732702703,-23.444166500633305,1.390522154540026
n1000,41,4,Cc0,Unidentifiable,5,left,-6.73516365394349,0.001188380701054487,-7.0024320529095005,-23.44416732479675,1.390521330376579
n1000,41,4,Cc0,Unidentifiable,6,left,-6.681709974150287,0.0012536324595994323,-6.948978373116298,-23.44416787597958,1.39052077919375
n1000,41,4,Cc0,Unidentifiable,7,left,-6.628256294357085,0.001322467069994319,-6.895524693323096,-23.444150068862587,1.3905385863107433
n1000,41,4,Cc0,Unidentifiable,8,left,-6.5748026145638825,0.0013950812599238089,-6.842071013529893,-23.444167598743984,1.3905210564293462
n1000,41,4,Cc0,Unidentifiable,9,left,-6.52134893477068,0.0014716825590212709,-6.788617333736691,-23.444167380205027,1.3905212749683038
n1000,41,4,Cc0,Unidentifiable,10,left,-6.467895254977478,0.0015524898919835556,-6.735163653943489,-23.444162445122558,1.3905262100507727
n1000,41,4,Cc0,Unidentifiable,11,left,-6.414441575184275,0.0016377342042525871,-6.681709974150286,-23.444157937678874,1.3905307174944568
n1000,41,4,Cc0,Unidentifiable,12,left,-6.360987895391073,0.0017276591220519617,-6.628256294357084,-23.444157376051912,1.3905312791214186
n1000,41,4,Cc0,Unidentifiable,13,left,-6.307534215597871,0.0018225216486649196,-6.574802614563882,-23.444158344520254,1.3905303106530766
n1000,41,4,Cc0,Unidentifiable,14,left,-6.254080535804668,0.0019225928989436351,-6.521348934770679,-23.44416031643945,1.3905283387338798
n1000,41,4,Cc0,Unidentifiable,15,left,-6.200626856011466,0.0020281588741490374,-6.467895254977477,-23.444160464421206,1.390528190752125
n1000,41,4,Cc0,Unidentifiable,16,left,-6.1471731762182635,0.0021395212793356337,-6.4144415751842745,-23.444162716013356,1.390525939159975
n1000,41,4,Cc0,Unidentifiable,17,left,-6.093719496425061,0.002256998385617403,-6.360987895391072,-23.444162646604752,1.3905260085685782
n1000,41,4,Cc0,Unidentifiable,18,left,-6.040265816631859,0.002380925939779094,-6.30753421559787,-23.444162035712477,1.3905266194608537
n1000,41,4,Cc0,Unidentifiable,19,left,-5.986812136838656,0.002511658123832577,-6.254080535804667,-23.444158758239077,1.3905298969342539
n1000,41,4,Cc0,Unidentifiable,20,left,-5.933358457045454,0.0026495685672606375,-6.200626856011465,-23.4441572578478,1.3905313973255318
n1000,41,4,Cc0,Unidentifiable,21,left,-5.879904777252252,0.00279505141484118,-6.147173176218263,-23.444157267864703,1.3905313873086271
n1000,41,4,Cc0,Unidentifiable,22,left,-5.826451097459049,0.002948522453103658,-6.09371949642506,-23.444159025707577,1.3905296294657532
n1000,41,4,Cc0,Unidentifiable,23,left,-5.772997417665847,0.003110420298637123,-6.040265816631858,-23.44416082199221,1.390527833181121
n1000,41,4,Cc0,Unidentifiable,24,left,-5.719543737872645,0.003281207651646031,-5.9868121368386555,-23.444159290744906,1.3905293644284242
n1000,41,4,Cc0,Unidentifiable,25,left,-5.666090058079442,0.003461372618336463,-5.933358457045453,-23.444155961294648,1.3905326938786828
n1000,41,4,Cc0,Unidentifiable,26,left,-5.61263637828624,0.0036514301059120883,-5.879904777252251,-23.44417278869272,1.3905158664806123
n1000,41,4,Cc0,Unidentifiable,27,left,-5.5591826984930375,0.0038519232941667467,-5.826451097459048,-23.444183063381164,1.3905055917921665
n1000,41,4,Cc0,Unidentifiable,28,left,-5.505729018699835,0.00406342518787942,-5.772997417665846,-23.4441859204353,1.3905027347380319
n1000,41,4,Cc0,Unidentifiable,29,left,-5.452275338906633,0.0042865402544483115,-5.719543737872644,-23.444184574457108,1.390504080716223
