patient_id,patient_idx,param_idx,param_name,class_label,step_idx,branch_side,x_theta,x_exp,delta_theta,objective,plr
n1255,31,1,a,Practically identifiable,1,left,-3.4851324615070873,0.030649698255080546,-1.0815928328815128,-29.39789174820136,3.9900223724534243
n1255,31,1,a,Practically identifiable,2,left,-3.4610970652208315,0.03139530042632175,-1.057557436595257,-29.565213385821266,3.822700734833518
n1255,31,1,a,Practically identifiable,3,left,-3.4370616689345757,0.03215904054440775,-1.033522040309001,-29.73088954805685,3.6570245725979333
n1255,31,1,a,Practically identifiable,4,left,-3.41302627264832,0.03294135984345565,-1.0094866440227452,-29.89431698077574,3.493597139879043
n1255,31,1,a,Practically identifiable,5,left,-3.388990876362064,0.03374271029129724,-0.9854512477364894,-30.054876131552636,3.3330379891021487
n1255,31,1,a,Practically identifiable,6,left,-3.364955480075808,0.034563554850593474,-0.9614158514502336,-30.21190516925803,3.176008951396753
n1255,31,1,a,Practically identifiable,7,left,-3.3409200837895523,0.03540436774630103,-0.9373804551639777,-30.364713068241585,3.0232010524131994
n1255,31,1,a,Practically identifiable,8,left,-3.3168846875032965,0.03626563473964536,-0.9133450588777219,-30.512484271298476,2.8754298493563084
n1255,31,1,a,Practically identifiable,9,left,-3.2928492912170406,0.03714785340875861,-0.889309662591466,-30.654451133479718,2.7334629871750664
n1255,31,1,a,Practically identifiable,10,left,-3.268813894930785,0.0380515334361445,-0.8652742663052102,-30.78974460498347,2.598169515671316
n1255,31,1,a,Practically identifiable,11,left,-3.244778498644529,0.038977196903136176,-0.8412388700189544,-30.913016073369576,2.4748980472852082
n1255,31,1,a,Practically identifiable,12,left,-3.220743102358273,0.039925378591517305,-0.8172034737326985,-31.03972406934752,2.348190051307263
n1255,31,1,a,Practically identifiable,13,left,-3.1967077060720173,0.04089662629248049,-0.7931680774464427,-31.162129309510647,2.2257848111441376
n1255,31,1,a,Practically identifiable,14,left,-3.1726723097857614,0.04189150112310167,-0.7691326811601868,-31.283826864144004,2.1040872565107804
n1255,31,1,a,Practically identifiable,15,left,-3.1486369134995056,0.042910577850513186,-0.745097284873931,-31.404651705023653,1.9832624156311311
n1255,31,1,a,Practically identifiable,16,left,-3.1246015172132497,0.043954445223962905,-0.7210618885876752,-31.52368683514741,1.8642272855073756
n1255,31,1,a,Practically identifiable,17,left,-3.100566120926994,0.0450237063149512,-0.6970264923014193,-31.640650018506488,1.7472641021482964
n1255,31,1,a,Practically identifiable,18,left,-3.076530724640738,0.04611897886564228,-0.6729910960151635,-31.755287484489784,1.632626636165
n1255,31,1,a,Practically identifiable,19,left,-3.0524953283544822,0.0472408956457512,-0.6489556997289077,-31.867243803023193,1.5206703176315912
n1255,31,1,a,Practically identifiable,20,left,-3.0284599320682264,0.04839010481811272,-0.6249203034426518,-31.976323840136413,1.4115902805183715
