patient_id,patient_idx,param_idx,param_name,class_label,step_idx,branch_side,x_theta,x_exp,delta_theta,objective,plr
n1186,48,1,a,Practically identifiable,1,left,-3.958003203925521,0.01910121747287746,-0.6596672006542534,-35.717498523654235,8.02776073330805
n1186,48,1,a,Practically identifiable,2,center,-3.2983360032712676,0.036944591962101994,0.0,-43.745259256962285,0.0
n1186,48,1,a,Practically identifiable,3,center,-3.2983360032712676,0.036944591962101994,0.0,-43.745259256962285,0.0
n1186,48,1,a,Practically identifiable,4,right,-2.638668802617014,0.07145632874890247,0.6596672006542534,-40.330314989283096,3.4149442676791892
n1186,48,1,a,Practically identifiable,5,right,-1.9790016019627608,0.13820715420294802,1.3193344013085069,-43.25410818191381,0.491151075048478
n1186,48,1,a,Practically identifiable,6,right,-1.3193344013085073,0.26731316605977795,1.9790016019627603,-43.02821975921944,0.7170394977428458
n1186,48,1,a,Practically identifiable,7,right,-0.6596672006542538,0.5170233709028809,2.6386688026170138,-42.9027774040117,0.8424818529505842
n1186,48,1,a,Practically identifiable,8,right,-2.220446049250313e-16,0.9999999999999998,3.2983360032712676,-42.93460679647829,0.8106524604839933
n1186,48,1,a,Practically identifiable,9,right,0.6596672006542533,1.9341485439114559,3.958003203925521,-42.94635874170994,0.7989005152523418
n1186,48,1,a,Practically identifiable,10,right,1.3193344013085069,3.7409305899148055,4.6176704045797745,-43.00195382914336,0.7433054278189246
n1186,48,1,a,Practically identifiable,11,right,1.9790016019627603,7.235515453357546,5.2773376052340275,-43.0411139867378,0.7041452702244868
n1186,48,1,a,Practically identifiable,12,right,2.302585092994046,10.000000000000002,5.6009210962653135,-43.10470196762369,0.6405572893385951
n1186,48,2,b,Identifiable,1,left,-3.5865399763261605,0.027693986690916342,-2.305632841923961,-37.58862591429068,6.156633342671604
n1186,48,2,b,Identifiable,2,left,-3.3303585494457204,0.03578027377013745,-2.049451415043521,-41.027354664027825,2.7179045929344596
n1186,48,2,b,Identifiable,3,left,-3.0741771225652803,0.04622765242701233,-1.7932699881630805,-43.37977595537162,0.36548330159066467
n1186,48,2,b,Identifiable,4,left,-2.81799569568484,0.059725530962712076,-1.5370885612826404,-43.337446793473916,0.4078124634883693
n1186,48,2,b,Identifiable,5,left,-2.5618142688044,0.07716461601440705,-1.2809071344022003,-42.642832055495774,1.1024272014665115
n1186,48,2,b,Identifiable,6,left,-2.30563284192396,0.09969568907421401,-1.0247257075217602,-41.92654346666302,1.8187157902992652
n1186,48,2,b,Identifiable,7,left,-2.04945141504352,0.12880554499392116,-0.7685442806413201,-41.8532417703664,1.8920174865958828
n1186,48,2,b,Identifiable,8,left,-1.7932699881630798,0.1664151035540836,-0.51236285376088,-41.889761502752755,1.8554977542095301
n1186,48,2,b,Identifiable,9,left,-1.5370885612826397,0.2150061683464276,-0.2561814268804399,-43.2454690417652,0.49979021519708766
n1186,48,2,b,Identifiable,10,center,-1.2809071344021998,0.27778519761572446,0.0,-43.745259256962285,0.0
n1186,48,2,b,Identifiable,11,center,-1.2809071344021998,0.27778519761572446,0.0,-43.745259256962285,0.0
n1186,48,2,b,Identifiable,12,right,-1.02472570752176,0.3588948940761364,0.2561814268804399,-43.379660061607474,0.365599195354811
n1186,48,2,b,Identifiable,13,right,-0.76854428064132,0.46368757622609164,0.5123628537608799,-42.78580966610807,0.9594495908542129
n1186,48,2,b,Identifiable,14,right,-0.51236285376088,0.599078370562764,0.7685442806413199,-42.413207676712446,1.3320515802498392
n1186,48,2,b,Identifiable,15,right,-0.25618142688044,0.7740015313697797,1.02472570752176,-42.26076249685355,1.4844967601087333
n1186,48,2,b,Identifiable,16,right,0.0,1.0,1.2809071344021998,-41.99393063501967,1.751328621942612
n1186,48,2,b,Identifiable,17,right,0.25618142688044,1.2919871078682006,1.5370885612826397,-29.406404606312844,14.338854650649441
